userName,score,at,content
Pengguna Google,1,2024-09-02 21:01:32,"Selalu persoalan matchmaking yang ga seimbang, lu keluarin banyak skin baru, update data terus tampilan dll, tapi sistem matchmaking lu kagak di perbaikin, semua player butuh keseimbangan dalam game, bukan hanya tampilan visual doang yg bisa lu tampilin, tolong lah di perbaikin masalah ini"
Pengguna Google,1,2024-09-02 18:11:57,Setelah baca banyak ulasan tentang game ini..ternyata MONTOON hanya terdiam..tolong segera di perbaiki bug.nya.. Memang bagus banyak hero sama skin tapi lebih baik di fix dulu bug yg ada d game.. Dari season 4 lancar aja sampai season 10 up banyak bug bug yang meresahkan. Thank's
Pengguna Google,1,2024-09-02 17:45:08,"Game sampah Gw bilang game sampah,mau apa lo Masa tiap main ketemu tier di bawah nya,sedangkan musuh tier nya tinggi""sangat gk masuk akal,harus nya seimbang lah,sistem game rusak"
Rexxy24,3,2024-09-02 17:39:34,"akun saya tiba tiba log out dari game dan ketika ingin login muncul ""akun anda tidak terkait dengan game"" tolong lah min,hbis update jadi kaya gitu,sebelumnya ga pernah ada kejadian gitu,akun saya satu satunya melayang,tolong perbaikannya min,bukan saya doang yang kena,terimakasih."
Pengguna Google,1,2024-09-02 17:35:11,"dari sekian game,game ini yang bikin saya jengkel,gak tau kenapa ya,susah banget menang,terutama rang nya aduhh saya capek deh,buat sik monton mending ini game di perbaiki lah,masak setiap menang 1x langsung kalah lagi,buang"" masa juga,saya tau kalo peraturannya, untuk tidak sering"" main nya,jaga kesehatan,lah ini malah buat frustasi orang kalo kalah"" terus,astaga tolong ya monton,kumohon :/"
Pengguna Google,1,2024-09-02 16:43:53,"Game aneh. Ngasi tim gapernah BENER, kadang ada yg dark sistem ada yg gabisa main, paling sering ngasih musuh jago tim burik apa banget sih, rating 1 buat mlbb, mending pindah HoK😂😂😂🤣"
Pengguna Google,4,2024-09-02 16:37:07,gamenya sudah bagus cuman sistem pembagian timnya agak harus di perbaiki nih kadang kadang saya dapat tim agak jelek terus musuh malah dapet tim yang bagus.tolong diperbaiki moonton sistem pembagian timnya
Pengguna Google,1,2024-09-02 15:52:36,"Game binatang ini, kita main untuk mendapatkan kehiburan malah mendapat keluar kata kata mutiara inimah game bodoh, jadi moonton jangan lah kami player solo mendapat tim tim yang beban atau tim yang gak mau berkontribusi, gara"" kesalahan tadi kami merasa mau berhenti dan pindah sama game sebelah, jadi moonton perbaikilah match nya agar mendapatkan teman yang seimbang dan lawan yang seimbang, hanya itu yang mau saya sampaikan. ""Terima kasih atas perhatiannya guys"""
Pengguna Google,1,2024-09-02 14:59:24,"Game rusak perbaikan lah sinyal ml nya masa wifi bagus lag mulu perbaiki dulu masalah sinyal nya, jangan skin mulu di gratisin kocak, di baca nya......"
Pengguna Google,3,2024-09-02 14:58:18,"Setelah update,jadi parah loh. Patah patah,kadang nge freze,padahal device ok,jaringan juga ok tapi kenapa saat war wah patah patah parah. Dan ini terjadi setelah UPDATE. Perbaiki lah sebelum beralih ke game sebelah yang baru."
Pengguna Google,4,2024-09-02 14:37:40,"Secara keseluruhan nya motoon udah bagus,tapi kurang nya di permainan nya yah di perbaiki yah montoo, menjadi lebih baik lagi dari sebelumnya ☺️, kalau gak di benerin aku pindah game nih ke game honor king ajalah montoon😊,jadi tolong sekali lagi montoon perbaiki lagi game nya yah."
Pengguna Google,1,2024-09-02 14:09:56,"makin kesini makin gajelas, banyakin terus aja skin epic gratis yg ga seberapa itu tol, lu kira player bakal balik? mending main hok, sinyal lancar jarang ada darksistem, logika aja ping gw ijo hero jalan sendiri ke tower musuh kan lucu wkwk, teruntuk kalian yg main game ini mending uninstall aja, pindah ke game sebelah yg jauh lebih mendominasi ketimbamg game ini"
Pengguna Google,3,2024-09-02 13:27:28,"Event nya bagus menarik perhatian, tapi untuk gameplay nya diperbaiki lah masa dapat tim dark sistem mulu, mana musuh nya gak seimbang dengan tim pula 😐 diperbaiki lah untuk gameplay nya:) jangan kasi lose streak mulu"
Nike Riyadi,3,2024-09-02 13:27:15,emang mobile legend ini grafik bagus skin gratis banyak.tapi ya enggak ngasih tim kek dakjal Napa main 10 kali menang 3 yang bener aja.tolong kasih tim yang seimbang buat player² yang serius main tapi tim nya gak mendukung 😌😌😌. makin lama mobile legends akan sepi jika sistem mobile legends akan begini terus ngasih lawan yang pro tapi ngasih tim yang bot...
Pengguna Google,1,2024-09-02 12:44:19,"Game rusakkk. Mending HOK jelass enaknya... Udah banyak kehilangan player tapi sistemnya gx berubah, malah nyogok sama banyak skin.. Skin gratisan banyakkk,, tapi gx guna kalau gamenya gx jelas, sistemnya apa lagi.. mending HONOR OF KING game TERBAIK.."
Pengguna Google,1,2024-09-02 12:38:46,"tolong untuk moonton kenapa saat gameplay tiba tiba lag semua, bahkan sampai semua teman mabar saya juga lag, dan gak bisa relog, jadi ngestuck disitu terus gak bisa apa apa, tolong untuk moonton ini server atau gimana soalnya aku baru push rank😭"
Pengguna Google,1,2024-09-02 12:22:38,"game apa ini bikin stress dapat tim yg kagak jelas tolong setiap aku main selalu dpt tim yg kagak jelas tolong monnton kalo di game sinyal nya hilang semua padahal sinyal ku bagus,kalo gua kesel sama ni game gua pindah di hok ajalah,ya minta tolong ya moonton,udh segitu aja assalamualaikum warahmatullahi wa barokatuh"
Pengguna Google,4,2024-09-02 12:08:24,Game nya seru tapi ada satu bug yang bikin game ini gk enak di mainin bug nya itu sering lag kadang keluar sendiri
Pengguna Google,1,2024-09-02 12:00:50,"Match making nya babi benerin, udah kebiasaan dari dlu kalo 1 point lagi buat naik tingkat Langsung dikasih tim yang gak seimbang.sistem penyesuaian role? Sistem gak guna, ketemu 4 player semuanya dominan jungler alhasil pada rebutan. Kalo gak dapet sesuai role jadi pake role yang gak kekuasain. Pantes player pada kabur. Yang diprioritasin cuma skin skin skin dan skin. Dengerin ulasan player nih, baca!. Kali kali player biasa dengerin keluhannya."
Pengguna Google,1,2024-09-02 11:59:45,"Moonton pantes lo kalah ama HOK,itu bukan krn event skin² tapi krn grafik nya bagus dan ngga lag² kyak gam3 lu ini yang broken,percuma kamu ngadain event skin epic gratis kalo sistem game broken kek gini,gw gk masalah kalo gw dapat tim jelek,tapi yng bikin masalah jaringan nya bikin gk maksimal main nya,kocak²."
Pengguna Google,3,2024-09-02 11:58:14,"Gamenya sekarang rusak, sekali menang langsung kalah dan ini salah satu yang membuat gw males main menang kalah mulu bosen gitu-gitu terus, apalagi kalo lag jalan ke turret sendiri padahal gw kalo lag gw jalanin mundur, malah maju ke turret, jika gamenya kayak dulu mungkin gw kasih bintang lima, game rusak, nama juga moonton gak montor sekalian"
erika keshya,1,2024-09-02 11:21:06,"kalo gamau stres jangan main ni game, percuma kasih skin gratis banyak tpi player nya ga diseimbangin, lo gabakal bisa honor/glory kalo ga top up kecuali lo partyan, hapus aja gaguna, percuma kalo mainnya solo, ttep aja bikin stres mau lo gadang buat naikin rank kalo lo solo gabakal bisa naik, pasti stuck di situ trs, ga beres emang."
Pengguna Google,1,2024-09-02 11:11:47,"game aneh,lama lama makin gak jelas ini player playernya isinya akun jokian semua ,tim matching nya gak sepadan ,musuhnya keras tim kita aneh semua , uninstall aja lah game gak jelas gini,bikin stres doang bukan nya buat hiburan malah nambah stres game aneh dasar bodoh"
waldi 23,5,2024-09-02 10:49:17,Saya harap monton dapat lebih menigkatkan mode offline agar player yang sinyalnya jelek atau lainya dapat berlatih supaya gak jadi draksistem🙃
Pengguna Google,1,2024-09-02 10:01:23,"Sudah saya tes kecepatan jaringan udah coba download sesuatu, tapi kalau dicoba buat main nih game jaringannya malah gk jelas dan suka naik turun. Dulu sempet membaik, tapi beberapa pekan belakangan sampai sekarang masalah jaringan kembali seperti semula."
Pengguna Google,1,2024-09-02 09:01:44,"Gajelas bgt sinyal nya, Sinyal di luar game lancar jaya. Pas di game ngeleg bgt kek lagi tinggal di zaman megalitikum.. belum lagi ngasih tim bot semua.. kalau lu emang gada ide lagi buat lanjutan nya, tolong bgt baikin yang satu ini.. ngeselin bgt"
Pengguna Google,3,2024-09-02 08:20:39,"Sumpah gw dari dlu main di mobile legends ngak pernah leg parah, pas gw main beberapa bulan lalu ngelegnya minta ampun dah padahal main game yg make jaringan banyak aja ngak leg separah ini,padahal tulisannya hijau 50-70 ms tapi ngeleg parah banget,itu aja kendala dara saya buat selebihnya udah ok dan tolong di fiks jaringannya."
Pengguna Google,4,2024-09-02 08:14:57,"Game nya udah bagus, game nya juga udah HD banget, tapi maaf aku beri bintang 4 karena tolong buat moonton, minimal jangan kasih aku kalah mulu. Dan ya tolong mana nya fanny dihilangkan, susah main fanny kalau ada mananya. Jadi tolong mananya fanny di hapus ya. Banyak player yang kesusahan untuk bermain hero Fanny. Sekian terimakasih"
Pengguna Google,1,2024-09-02 07:03:32,"Kembali lagi saya akan mereview perkembangan game ini. Dari segi ke kikiran sudah berubah drastis di tahun ini. Meski begitu, dark system masih banyak yg berkeliaran. Banyak penjoki meresahkan pemain. Akun hasil joki mereka menjadikan sebuah dark system baru di tier tinggi (alhasil saya mentok di glory). Sinyal sekarang menunjukan hijau dengan ping sekian ms tetapi lag/patah patah. Server sering tidak stabil, apalagi dengan meningkatnya penggunaan second account Player yang ingin skin gratisan."
Pengguna Google,5,2024-09-02 07:03:01,"Saya terus terang ya min🙏 untuk grafik,ivent, dll. Udah bagus tapi tolong lah kasih musuh yang seimbang itu saja pesan dari saya terimakasih dan saya ucapkan selamat bulan September untuk para mimin mimin ku sekalian semoga kedepanya game ini akan semakin besar dan mengalahkan game HOK itu🤩🤩😀"
Pengguna Google,2,2024-09-02 06:01:48,"Saya merasa tidak nyaman karena saya mengalami bug pasif hero Benedetta, saat saya hold Basic Attack, dia tidak ingin mengisi pasif Sword Intent, saat saya lepaskan dengan sendirinya mengisi pasif Sword Intent, itu yang membuat saya tidak nyaman sekali, mohon diperbaiki! Terima Kasih!."
Pengguna Google,1,2024-09-02 04:24:59,Untuk solo atau main sendiri tidak di rekomendasikan karena akan banyak sekali penurunan bintangnya permainan ini di rekomendasikan untuk permainan bersama kalo mau permainan yang bisa solo atau sediri bisa main game sebelah
Pengguna Google,1,2024-09-02 04:15:54,kenapa saya tidak bisa ganti selver kronologi nya saya sedang membuka advance server ketika saya ingin kembali ke server ori kenapa tidak bisa eror terus
Pengguna Google,5,2024-09-02 01:12:29,"Mantap kali event- event yg diberikan, ya sekalian aja kasih skin legend satu aja biar makin banyak lagi yang main mlbb lagi, jadi yang ada di h,o,k. yang pernah main mlbb is back kembali, ya kasih event yang lebih bagus lagi ya. MOONTON dan SISTEM MATCHMAKING NYA yang seimbang jangan beri musuh pro, kawan bot. jadi kan gak seimbang jadi nya mohon berilah tim yang seimbang untuk seterus nya mohon di buat."
Pengguna Google,2,2024-09-02 00:24:59,Kalo g mau kehilangan banyak pemain yang pindah di game sebelah perbaiki dalam segi server terutama match sering kali dapat boot.Memang iming2 skin gratis event bagus tapi kalo ga di imbangi server yang baik lama-lama pemain banyak yang kecewa.Masa 5rb match main sama 100 match bahkan itu sering lose strike.
Pengguna Google,2,2024-09-01 23:03:04,"Maap sya kasi bintang 3 karna sekarang gamenya jadi aneh jadi banyak bug koneksi padahal koneksi sangat bagus TPI kenapa tiba tiba koneksi putus padahal koneksiku bagus,tolong perbaiki bugnya jangan se enaknya aja mentang mentang gamenya udah laris sya kecewa udah maen bertahun tahun baru kali ini sya ngalamin bug jaringan,"
Pengguna Google,1,2024-09-01 21:50:46,"game hewan!!, sistem matching nya di benerin kek muntun, jangan banyak event doang tapi gamenya ya sama aja gak bener kimak, selalu 1 bintang lagi menuju glory kenapa ada hal hal aneh gitu, ketemu 3 trio ngetroll pake saber roam terus yang satu cewe user roam di suruh ke exp, yang bener dikit napa turuin sistem pemilihan role kaya di hok sono itu semua yang player inginkan, biar gak ada yang namanya nabrak role lagi noh, cape gw isinya orang troll mulu di rank, nasib player solo"
Pengguna Google,5,2024-09-01 18:10:58,Game nya seru tapi ada sedikit yang harus di perbarui. 1.soal masalah tim 2.masalah bullying yang suka ngetik kasar 3.kenapa saya setiap login ML harus apdate
Pengguna Google,1,2024-09-01 17:42:36,"Mobile legend sekarang semenjak update bug nya selalu ngeleg tidak bisa masuk ke dalam permainan game nya padahal paketan ada dan Kouta data ada, terpaksa saya kasih satu bintang 🌟, jika Mobile legend sudah perbaiki sistem operasi nya baru saya kasih bintang lima"
Pengguna Google,1,2024-09-01 17:40:40,"Tidak ada keseimbangan dalam match lawan sellu kuat kebanyakan, tolong perbaiki masalah skillnya udah pencet ulti malah 2 detik bru keluar tuh ulti keburu lolos musuhnya dan perlu ditingkatkan lgi performa sinyalnya"
Pengguna Google,1,2024-09-01 17:37:20,"Per agusus-september 2024 saya lostreak murni dari mytic 35 ke 14 , tolong perbaiki sistem draft pick, saya loststreak benar"" tanpa ada kemenangan karna tik saya coklat Semua, tolong sangat tolong ke pihak developer, perbaiki sistem draftpicknya, kalo begini terus mending pindah ke HOK."
Pengguna Google,1,2024-09-01 16:35:16,"Saya kecewa dengan moonton saya sudah cape"" nge-push 5 hari ga tidur malah di kasih draksistem yg ga jelas sekalinya bintang 5 pas main lagi ketemu draksistem tmn banyak yg bilang jangan marah"" ini game terus sy bilang Iyaa saya tau ini game tapi kan harus punya pikiran dong minimal kalah ga banyak"" ini mah baru aja turun rank udh di trol lagi saya cape plis moonton klo orang udh di riport berkali"" jdi ban aja tuh trol nya sekian dari saya saran cukup benerin tuh game yg rusak🙏"
Pengguna Google,1,2024-09-01 16:17:57,game yang tidak pantas untuk di donlot karena banyak alasan 1.ngasih lawan ngga setara dengan team team kita BOT team musuh GG 2. masalah jaringan padahal sinyal nya hijau tapi ngedelay seperti sinyal 100 ke atas itu aja sih yang menurut ku ngga nyaman saat main ML game haram ini udah bikin naik darah+setres lagi
Pengguna Google,2,2024-09-01 16:16:59,"Dear moonton, event dan skin gamemu ini memang sudah baik, tetapi ingat juga untuk perbaiki sistem matchmakingnya itu sering banget bikin matchmaking yang gak seimbang, seperti teman satu tim yg noob, tim musuh yg terlalu hebat, dan terkadang ngasih musuh lebih baik daripada teman tim sendiri. Jadi moonton, harap perhatikan kendala ini 🙏"
Pengguna Google,4,2024-09-01 15:30:54,"Menurut saya sudah bagus, tapi banyak bug juga, kayak bug sinyal padahal saya sudah memakai WI-FI dan tetap sinyalnya masih merah... Gacha juga selalu dapat Magic Dust atau Fragment Mulu, apa lagi waktu main Rank, Classic, dan Brawl malah dapet tim beban atau musuh yang susah, dan waktu 1 bintang lagi mau naik Rank malah dikasih Dark System... Ya begitulah saya jadi bosan bermain Mobile Legends, game ini membuat saya Stress... Tolong kedepannya perbaiki lagi ya Moonton🙏"
Pengguna Google,1,2024-09-01 15:09:56,"alogaritmanya kalau udh menang 1 atau 2 kali pasti kalahnya terus menerus, selalu dapat dark sistem, apakah moonton tidak punya penyeimbangan matchmaking yg mutahir kah? Game sebelah perasaan bagus alogaritmanya balance. Ditambah item baru yg aneh dan ga balance. Kalau ada bintang minus bakal gua kasih minus"
Pengguna Google,1,2024-09-01 14:04:03,Tolong dong moonton kalo ngasih hukuman untuk player yang mainnya gak bener dikasih hukuman yang berat masa saya main 12 jam minus 5 bintang dapet player yang gak bener terus
Pengguna Google,1,2024-09-01 13:09:58,"Disini ml lagi baik² nya sama player tentang skin tetapi monton blm memperbaiki sistem nya seperti game yang tidak seimbang yaitu tim musuh lebih unggul dalam bermain game tatapi tim saya sangat kurang berpengalaman padahal itu di tier mytic kebanyakan player yang kurwng berpengalaman dibandingkan dengan tier epik,jadi tolong diperbaiki sistemnya daripada player² pindah ke honor of king dan ini akan menjadi game mati"
Pengguna Google,1,2024-09-01 13:07:37,game bikin stress biasanya game buat happy lha ini apa game bikin stress di kasih dark sistem Mulu anjg padahal mau glory kurang 5 Bintang udh di bikin kalah Mulu (saran perbaiki sistem dulu deh)
